Date,Temp,Humidity,Wind,Precipitation,Events,weekday,dataid,meter_value,house_construction_year,total_square_footage,No_Gmachine
2016-01-30,62,59,2.68224,0.0, ,6,44,28.0,30.78275862068972,19.965731046931406,0
2016-01-31,72,55,2.2352,0.0, ,7,44,62.0,30.78275862068972,19.965731046931406,0
2016-02-01,66,73,3.5763199999999995,0.0,Fog,1,44,44.0,30.78275862068972,19.965731046931406,0
2016-02-02,62,28,2.68224,0.0, ,2,44,76.0,30.78275862068972,19.965731046931406,0
2016-02-03,49,41,3.12928,0.0, ,3,44,90.0,30.78275862068972,19.965731046931406,0
2016-02-04,47,49,1.34112,0.0, ,4,44,56.0,30.78275862068972,19.965731046931406,0
2016-02-05,48,47,1.7881599999999995,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-02-06,51,51,3.12928,0.0,"Rain , Thunderstorm",6,44,,30.78275862068972,19.965731046931406,0
2016-02-07,50,62,1.34112,0.0, ,7,44,,30.78275862068972,19.965731046931406,0
2016-02-08,56,37,3.5763199999999995,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-02-09,57,40,2.68224,0.0, ,2,44,0.0,30.78275862068972,19.965731046931406,0
2016-02-10,56,54,1.34112,0.0, ,3,44,0.0,30.78275862068972,19.965731046931406,0
2016-02-11,68,36,2.2352,0.0, ,4,44,,30.78275862068972,19.965731046931406,0
2016-02-12,63,60,1.34112,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-02-13,64,60,2.68224,0.0, ,6,44,,30.78275862068972,19.965731046931406,0
2016-02-14,66,71,2.68224,0.0, ,7,44,,30.78275862068972,19.965731046931406,0
2016-02-15,62,59,2.2352,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-02-16,63,49,1.7881599999999995,0.0, ,2,44,0.0,30.78275862068972,19.965731046931406,0
2016-02-17,63,35,2.68224,0.0, ,3,44,,30.78275862068972,19.965731046931406,0
2016-02-18,67,68,4.02336,0.0, ,4,44,,30.78275862068972,19.965731046931406,0
2016-02-19,73,63,3.5763199999999995,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-02-20,71,76,2.68224,0.0, ,6,44,,30.78275862068972,19.965731046931406,0
2016-02-21,68,86,1.34112,0.01,Rain,7,44,,30.78275862068972,19.965731046931406,0
2016-02-22,65,74,1.7881599999999995,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-02-23,54,76,4.02336,1.33,"Rain , Thunderstorm",2,44,,30.78275862068972,19.965731046931406,0
2016-02-24,54,49,3.12928,0.0, ,3,44,,30.78275862068972,19.965731046931406,0
2016-02-25,54,53,2.2352,0.0, ,4,44,,30.78275862068972,19.965731046931406,0
2016-02-26,53,42,1.34112,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-02-27,58,62,2.2352,0.0, ,6,44,56.0,30.78275862068972,19.965731046931406,0
2016-02-28,67,72,3.12928,0.0, ,7,44,38.0,30.78275862068972,19.965731046931406,0
2016-02-29,70,72,2.68224,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-03-01,70,62,3.5763199999999995,0.0, ,2,44,,30.78275862068972,19.965731046931406,0
2016-03-02,64,59,2.68224,0.0, ,3,44,,30.78275862068972,19.965731046931406,0
2016-03-03,73,53,3.12928,0.0, ,4,44,2.0,30.78275862068972,19.965731046931406,0
2016-03-04,61,48,1.7881599999999995,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-03-05,68,66,2.68224,0.0, ,6,44,,30.78275862068972,19.965731046931406,0
2016-03-06,68,74,4.02336,0.0, ,7,44,,30.78275862068972,19.965731046931406,0
2016-03-07,70,76,4.91744,0.01,Rain,1,44,,30.78275862068972,19.965731046931406,0
2016-03-08,76,74,4.02336,0.22,"Rain , Thunderstorm",2,44,,30.78275862068972,19.965731046931406,0
2016-03-09,65,92,3.5763199999999995,2.18,"Rain , Thunderstorm",3,44,,30.78275862068972,19.965731046931406,0
2016-03-10,61,92,3.5763199999999995,0.4,Rain,4,44,,30.78275862068972,19.965731046931406,0
2016-03-11,65,87,1.34112,0.36,"Rain , Thunderstorm",5,44,,30.78275862068972,19.965731046931406,0
2016-03-12,66,75,1.7881599999999995,0.0001,Rain,6,44,,30.78275862068972,19.965731046931406,0
2016-03-13,71,59,1.7881599999999995,0.0, ,7,44,,30.78275862068972,19.965731046931406,0
2016-03-14,73,48,2.2352,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-03-15,80,59,2.68224,0.0, ,2,44,,30.78275862068972,19.965731046931406,0
2016-03-16,71,61,2.2352,0.0, ,3,44,,30.78275862068972,19.965731046931406,0
2016-03-17,73,76,1.7881599999999995,0.02,Rain,4,44,,30.78275862068972,19.965731046931406,0
2016-03-18,68,85,2.2352,0.07,"Rain , Thunderstorm",5,44,,30.78275862068972,19.965731046931406,0
2016-03-19,55,52,4.91744,0.0, ,6,44,,30.78275862068972,19.965731046931406,0
2016-03-20,53,44,2.2352,0.0, ,7,44,,30.78275862068972,19.965731046931406,0
2016-03-21,52,57,1.7881599999999995,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-03-22,62,67,4.02336,0.0, ,2,44,,30.78275862068972,19.965731046931406,0
2016-03-23,74,71,4.02336,0.05, ,3,44,,30.78275862068972,19.965731046931406,0
2016-03-24,59,51,3.5763199999999995,0.15,"Rain , Thunderstorm",4,44,,30.78275862068972,19.965731046931406,0
2016-03-25,57,60,1.7881599999999995,0.0, ,5,44,,30.78275862068972,19.965731046931406,0
2016-03-26,61,75,1.7881599999999995,0.0, ,6,44,,30.78275862068972,19.965731046931406,0
2016-03-27,65,70,2.2352,0.0001,Rain,7,44,,30.78275862068972,19.965731046931406,0
2016-03-28,62,51,1.7881599999999995,0.0, ,1,44,,30.78275862068972,19.965731046931406,0
2016-03-29,64,76,2.68224,0.02,Rain,2,44,,30.78275862068972,19.965731046931406,0
2016-03-30,73,88,3.12928,0.03,Rain,3,44,,30.78275862068972,19.965731046931406,0
2016-03-31,76,59,2.2352,0.0, ,4,44,,30.78275862068972,19.965731046931406,0
2015-10-01,82,52,1.7881599999999995,0.0, ,4,77,20.0,11.0,26.69,1
2015-10-02,78,45,2.2352,0.0, ,5,77,14.0,11.0,26.69,1
2015-10-03,72,40,1.34112,0.0, ,6,77,12.0,11.0,26.69,1
2015-10-04,73,45,0.8940799999999999,0.0, ,7,77,18.0,11.0,26.69,1
2015-10-05,76,45,0.8940799999999999,0.0, ,1,77,30.0,11.0,26.69,1
2015-10-06,77,44,1.34112,0.0, ,2,77,20.0,11.0,26.69,1
2015-10-07,77,54,1.34112,0.0, ,3,77,26.0,11.0,26.69,1
2015-10-08,80,64,1.34112,0.0, ,4,77,20.0,11.0,26.69,1
2015-10-09,80,62,0.8940799999999999,0.0, ,5,77,24.0,11.0,26.69,1
2015-10-10,79,56,1.34112,0.0, ,6,77,8.0,11.0,26.69,1
2015-10-11,80,55,1.7881599999999995,0.0, ,7,77,28.0,11.0,26.69,1
2015-10-12,86,62,2.68224,0.0, ,1,77,26.0,11.0,26.69,1
2015-10-13,79,45,2.2352,0.0, ,2,77,22.0,11.0,26.69,1
2015-10-14,78,36,1.34112,0.0, ,3,77,18.0,11.0,26.69,1
2015-10-15,79,55,1.7881599999999995,0.0, ,4,77,30.0,11.0,26.69,1
2015-10-16,76,60,0.8940799999999999,0.0, ,5,77,18.0,11.0,26.69,1
2015-10-17,75,46,1.7881599999999995,0.0, ,6,77,22.0,11.0,26.69,1
2015-10-18,71,33,1.7881599999999995,0.0, ,7,77,34.0,11.0,26.69,1
2015-10-19,70,46,1.7881599999999995,0.0, ,1,77,20.0,11.0,26.69,1
2015-10-20,73,61,1.7881599999999995,0.0, ,2,77,18.0,11.0,26.69,1
2015-10-21,79,71,3.5763199999999995,0.0001,Rain,3,77,16.0,11.0,26.69,1
2015-10-22,76,85,3.12928,0.16,Rain,4,77,18.0,11.0,26.69,1
2015-10-23,76,91,2.68224,0.43,"Rain , Thunderstorm",5,77,22.0,11.0,26.69,1
2015-10-24,68,94,4.02336,4.79,Rain,6,77,26.0,11.0,26.69,1
2015-10-25,61,89,4.02336,0.65,Rain,7,77,28.0,11.0,26.69,1
2015-10-26,69,62,2.68224,0.0, ,1,77,,11.0,26.69,1
2015-10-27,71,61,1.34112,0.0, ,2,77,40.0,11.0,26.69,1
2015-10-28,70,53,1.7881599999999995,0.0, ,3,77,24.0,11.0,26.69,1
2015-10-29,66,66,1.7881599999999995,0.0, ,4,77,20.0,11.0,26.69,1
2015-10-30,71,90,3.5763199999999995,4.93,"Fog , Rain , Thunderstorm",5,77,24.0,11.0,26.69,1
2015-10-31,71,82,1.7881599999999995,0.89,"Rain , Thunderstorm",6,77,20.0,11.0,26.69,1
2015-11-01,67,75,1.34112,0.07,Rain,7,77,40.0,11.0,26.69,1
2015-11-02,68,75,1.34112,0.0,Fog,1,77,20.0,11.0,26.69,1
2015-11-03,69,74,1.34112,0.0,Fog,2,77,26.0,11.0,26.69,1
2015-11-04,70,82,2.2352,0.0001,Rain,3,77,26.0,11.0,26.69,1
2015-11-05,79,83,2.68224,0.05,"Rain , Thunderstorm",4,77,18.0,11.0,26.69,1
2015-11-06,68,62,1.34112,0.02,Rain,5,77,28.0,11.0,26.69,1
2015-11-07,60,79,3.5763199999999995,0.53,"Fog , Rain",6,77,42.0,11.0,26.69,1
2015-11-08,62,56,2.2352,0.0, ,7,77,28.0,11.0,26.69,1
2015-11-09,63,66,0.44704,0.0, ,1,77,34.0,11.0,26.69,1
2015-11-10,67,82,1.7881599999999995,0.0, ,2,77,26.0,11.0,26.69,1
2015-11-11,77,62,3.12928,0.0, ,3,77,34.0,11.0,26.69,1
2015-11-12,64,36,2.68224,0.0, ,4,77,24.0,11.0,26.69,1
2015-11-13,61,47,1.7881599999999995,0.0, ,5,77,40.0,11.0,26.69,1
2015-11-14,60,66,1.34112,0.01,Rain,6,77,48.0,11.0,26.69,1
2015-11-15,62,73,1.7881599999999995,0.0, ,7,77,52.0,11.0,26.69,1
2015-11-16,70,92,3.12928,0.01,Rain,1,77,28.0,11.0,26.69,1
2015-11-17,61,69,1.7881599999999995,1.03,Rain,2,77,20.0,11.0,26.69,1
2015-11-18,58,64,0.8940799999999999,0.0, ,3,77,30.0,11.0,26.69,1
2015-11-19,63,59,0.44704,0.0, ,4,77,40.0,11.0,26.69,1
2015-11-20,65,67,1.7881599999999995,0.0, ,5,77,30.0,11.0,26.69,1
2015-11-21,54,63,3.12928,0.0001, ,6,77,40.0,11.0,26.69,1
2015-11-22,47,56,0.8940799999999999,0.0, ,7,77,38.0,11.0,26.69,1
2015-11-23,48,61,0.8940799999999999,0.0, ,1,77,32.0,11.0,26.69,1
2015-11-24,56,74,1.34112,0.0, ,2,77,38.0,11.0,26.69,1
2015-11-25,68,77,2.2352,0.0001,Rain,3,77,14.0,11.0,26.69,1
2015-11-26,71,91,3.12928,0.26,Rain,4,77,2.0,11.0,26.69,1
2015-11-27,58,94,3.12928,1.46,"Fog , Rain",5,77,0.0,11.0,26.69,1
2015-11-28,42,91,3.12928,0.25,Rain,6,77,2.0,11.0,26.69,1
2015-11-29,45,91,1.7881599999999995,0.04,Rain,7,77,16.0,11.0,26.69,1
2015-11-30,50,86,0.8940799999999999,0.0, ,1,77,38.0,11.0,26.69,1
2015-12-01,53,72,0.8940799999999999,0.0, ,2,77,28.0,11.0,26.69,1
2015-12-02,55,65,1.34112,0.0,Fog,3,77,30.0,11.0,26.69,1
2015-12-03,52,61,0.44704,0.0, ,4,77,52.0,11.0,26.69,1
2015-12-04,50,66,0.8940799999999999,0.0, ,5,77,18.0,11.0,26.69,1
2015-12-05,51,66,0.8940799999999999,0.0, ,6,77,42.0,11.0,26.69,1
2015-12-06,57,71,0.8940799999999999,0.0, ,7,77,28.0,11.0,26.69,1
2015-12-07,57,64,0.44704,0.0, ,1,77,34.0,11.0,26.69,1
2015-12-08,59,70,1.34112,0.0, ,2,77,30.0,11.0,26.69,1
2015-12-09,62,61,0.8940799999999999,0.0, ,3,77,28.0,11.0,26.69,1
2015-12-10,65,78,1.7881599999999995,0.0, ,4,77,26.0,11.0,26.69,1
2015-12-11,66,79,2.68224,0.0,Fog,5,77,24.0,11.0,26.69,1
2015-12-12,73,85,4.02336,0.01,Rain,6,77,40.0,11.0,26.69,1
2015-12-13,60,84,1.7881599999999995,1.54,Rain,7,77,14.0,11.0,26.69,1
2015-12-14,59,57,1.34112,0.0, ,1,77,44.0,11.0,26.69,1
2015-12-15,64,86,1.7881599999999995,0.0, ,2,77,38.0,11.0,26.69,1
2015-12-16,55,40,3.5763199999999995,0.0, ,3,77,28.0,11.0,26.69,1
2015-12-17,54,54,1.7881599999999995,0.0, ,4,77,40.0,11.0,26.69,1
2015-12-18,46,55,1.34112,0.0, ,5,77,26.0,11.0,26.69,1
2015-12-19,51,68,1.7881599999999995,0.0, ,6,77,48.0,11.0,26.69,1
2015-12-20,59,89,2.2352,0.0001,Rain,7,77,58.0,11.0,26.69,1
2015-12-21,65,79,0.8940799999999999,0.0, ,1,77,36.0,11.0,26.69,1
2015-12-22,64,69,2.2352,0.0, ,2,77,36.0,11.0,26.69,1
2015-12-23,67,59,1.34112,0.0, ,3,77,32.0,11.0,26.69,1
2015-12-24,63,81,0.44704,0.0, ,4,77,50.0,11.0,26.69,1
2015-12-25,61,77,0.8940799999999999,0.0, ,5,77,60.0,11.0,26.69,1
2015-12-26,74,85,4.4704,0.1,Rain,6,77,36.0,11.0,26.69,1
2015-12-27,55,89,4.4704,1.32,"Rain , Thunderstorm",7,77,0.0,11.0,26.69,1
2015-12-28,41,75,3.5763199999999995,0.0001, ,1,77,2.0,11.0,26.69,1
2015-12-29,43,74,1.34112,0.03,Rain,2,77,0.0,11.0,26.69,1
2015-12-30,49,80,1.7881599999999995,0.0001,Rain,3,77,12.0,11.0,26.69,1
2015-12-31,46,78,2.68224,0.0, ,4,77,42.0,11.0,26.69,1
2016-01-01,46,60,3.5763199999999995,0.0001,Rain,5,77,54.0,11.0,26.69,1
2016-01-02,45,77,0.8940799999999999,0.2,Rain,6,77,22.0,11.0,26.69,1
2016-01-03,52,70,1.34112,0.0001,Rain,7,77,50.0,11.0,26.69,1
2016-01-04,48,58,1.7881599999999995,0.0, ,1,77,48.0,11.0,26.69,1
2016-01-05,46,68,1.34112,0.0001,Rain,2,77,40.0,11.0,26.69,1
2016-01-06,50,86,1.34112,0.13,"Rain , Thunderstorm",3,77,40.0,11.0,26.69,1
2016-01-07,61,71,0.8940799999999999,0.0,Fog,4,77,34.0,11.0,26.69,1
2016-01-08,55,86,1.34112,0.0,Thunderstorm,5,77,20.0,11.0,26.69,1
2016-01-09,48,59,4.02336,0.0, ,6,77,38.0,11.0,26.69,1
2016-01-10,42,61,1.7881599999999995,0.0, ,7,77,54.0,11.0,26.69,1
2016-01-11,45,59,0.44704,0.0, ,1,77,40.0,11.0,26.69,1
2016-01-12,50,58,0.8940799999999999,0.0, ,2,77,34.0,11.0,26.69,1
2016-01-13,52,68,0.8940799999999999,0.0, ,3,77,22.0,11.0,26.69,1
2016-01-14,59,75,1.34112,0.0, ,4,77,26.0,11.0,26.69,1
2016-01-15,59,58,1.34112,0.0, ,5,77,20.0,11.0,26.69,1
2016-01-16,54,61,2.2352,0.0001,Rain,6,77,34.0,11.0,26.69,1
2016-01-17,45,65,1.34112,0.0, ,7,77,44.0,11.0,26.69,1
2016-01-18,48,70,0.8940799999999999,0.0, ,1,77,44.0,11.0,26.69,1
2016-01-19,56,78,1.7881599999999995,0.0, ,2,77,34.0,11.0,26.69,1
2016-01-20,51,70,1.7881599999999995,0.0, ,3,77,34.0,11.0,26.69,1
2016-01-21,54,66,3.12928,0.01,Rain,4,77,28.0,11.0,26.69,1
2016-01-22,46,56,3.5763199999999995,0.0, ,5,77,36.0,11.0,26.69,1
2016-01-23,44,61,1.34112,0.0, ,6,77,28.0,11.0,26.69,1
2016-01-24,53,61,2.2352,0.0, ,7,77,38.0,11.0,26.69,1
2016-01-25,66,66,1.7881599999999995,0.0, ,1,77,32.0,11.0,26.69,1
2016-01-26,51,50,4.4704,0.0001,Rain,2,77,44.0,11.0,26.69,1
2016-01-27,48,47,2.2352,0.0, ,3,77,38.0,11.0,26.69,1
2016-01-28,52,53,0.8940799999999999,0.0, ,4,77,42.0,11.0,26.69,1
2016-01-29,57,53,1.7881599999999995,0.0, ,5,77,34.0,11.0,26.69,1
2016-01-30,62,59,2.68224,0.0, ,6,77,40.0,11.0,26.69,1
2016-01-31,72,55,2.2352,0.0, ,7,77,42.0,11.0,26.69,1
2016-02-01,66,73,3.5763199999999995,0.0,Fog,1,77,46.0,11.0,26.69,1
2016-02-02,62,28,2.68224,0.0, ,2,77,42.0,11.0,26.69,1
2016-02-03,49,41,3.12928,0.0, ,3,77,32.0,11.0,26.69,1
2016-02-04,47,49,1.34112,0.0, ,4,77,44.0,11.0,26.69,1
2016-02-05,48,47,1.7881599999999995,0.0, ,5,77,40.0,11.0,26.69,1
2016-02-06,51,51,3.12928,0.0,"Rain , Thunderstorm",6,77,40.0,11.0,26.69,1
2016-02-07,50,62,1.34112,0.0, ,7,77,40.0,11.0,26.69,1
2016-02-08,56,37,3.5763199999999995,0.0, ,1,77,52.0,11.0,26.69,1
2016-02-09,57,40,2.68224,0.0, ,2,77,48.0,11.0,26.69,1
2016-02-10,56,54,1.34112,0.0, ,3,77,28.0,11.0,26.69,1
2016-02-11,68,36,2.2352,0.0, ,4,77,52.0,11.0,26.69,1
2016-02-12,63,60,1.34112,0.0, ,5,77,26.0,11.0,26.69,1
2016-02-13,64,60,2.68224,0.0, ,6,77,32.0,11.0,26.69,1
2016-02-14,66,71,2.68224,0.0, ,7,77,40.0,11.0,26.69,1
2016-02-15,62,59,2.2352,0.0, ,1,77,52.0,11.0,26.69,1
2016-02-16,63,49,1.7881599999999995,0.0, ,2,77,28.0,11.0,26.69,1
2016-02-17,63,35,2.68224,0.0, ,3,77,28.0,11.0,26.69,1
2016-02-18,67,68,4.02336,0.0, ,4,77,38.0,11.0,26.69,1
2016-02-19,73,63,3.5763199999999995,0.0, ,5,77,22.0,11.0,26.69,1
2016-02-20,71,76,2.68224,0.0, ,6,77,0.0,11.0,26.69,1
2016-02-21,68,86,1.34112,0.01,Rain,7,77,30.0,11.0,26.69,1
2016-02-22,65,74,1.7881599999999995,0.0, ,1,77,40.0,11.0,26.69,1
2016-02-23,54,76,4.02336,1.33,"Rain , Thunderstorm",2,77,28.0,11.0,26.69,1
2016-02-24,54,49,3.12928,0.0, ,3,77,30.0,11.0,26.69,1
2016-02-25,54,53,2.2352,0.0, ,4,77,42.0,11.0,26.69,1
2016-02-26,53,42,1.34112,0.0, ,5,77,32.0,11.0,26.69,1
2016-02-27,58,62,2.2352,0.0, ,6,77,42.0,11.0,26.69,1
2016-02-28,67,72,3.12928,0.0, ,7,77,30.0,11.0,26.69,1
2016-02-29,70,72,2.68224,0.0, ,1,77,30.0,11.0,26.69,1
2016-03-01,70,62,3.5763199999999995,0.0, ,2,77,40.0,11.0,26.69,1
2016-03-02,64,59,2.68224,0.0, ,3,77,40.0,11.0,26.69,1
2016-03-03,73,53,3.12928,0.0, ,4,77,30.0,11.0,26.69,1
2016-03-04,61,48,1.7881599999999995,0.0, ,5,77,46.0,11.0,26.69,1
2016-03-05,68,66,2.68224,0.0, ,6,77,20.0,11.0,26.69,1
2016-03-06,68,74,4.02336,0.0, ,7,77,38.0,11.0,26.69,1
2016-03-07,70,76,4.91744,0.01,Rain,1,77,28.0,11.0,26.69,1
2016-03-08,76,74,4.02336,0.22,"Rain , Thunderstorm",2,77,30.0,11.0,26.69,1
2016-03-09,65,92,3.5763199999999995,2.18,"Rain , Thunderstorm",3,77,34.0,11.0,26.69,1
2016-03-10,61,92,3.5763199999999995,0.4,Rain,4,77,44.0,11.0,26.69,1
2016-03-11,65,87,1.34112,0.36,"Rain , Thunderstorm",5,77,34.0,11.0,26.69,1
2016-03-12,66,75,1.7881599999999995,0.0001,Rain,6,77,30.0,11.0,26.69,1
2016-03-13,71,59,1.7881599999999995,0.0, ,7,77,46.0,11.0,26.69,1
2016-03-14,73,48,2.2352,0.0, ,1,77,44.0,11.0,26.69,1
2016-03-15,80,59,2.68224,0.0, ,2,77,30.0,11.0,26.69,1
2016-03-16,71,61,2.2352,0.0, ,3,77,32.0,11.0,26.69,1
2016-03-17,73,76,1.7881599999999995,0.02,Rain,4,77,20.0,11.0,26.69,1
2016-03-18,68,85,2.2352,0.07,"Rain , Thunderstorm",5,77,36.0,11.0,26.69,1
2016-03-19,55,52,4.91744,0.0, ,6,77,30.0,11.0,26.69,1
2016-03-20,53,44,2.2352,0.0, ,7,77,38.0,11.0,26.69,1
2016-03-21,52,57,1.7881599999999995,0.0, ,1,77,34.0,11.0,26.69,1
2016-03-22,62,67,4.02336,0.0, ,2,77,38.0,11.0,26.69,1
2016-03-23,74,71,4.02336,0.05, ,3,77,40.0,11.0,26.69,1
2016-03-24,59,51,3.5763199999999995,0.15,"Rain , Thunderstorm",4,77,30.0,11.0,26.69,1
2016-03-25,57,60,1.7881599999999995,0.0, ,5,77,28.0,11.0,26.69,1
2016-03-26,61,75,1.7881599999999995,0.0, ,6,77,42.0,11.0,26.69,1
2016-03-27,65,70,2.2352,0.0001,Rain,7,77,36.0,11.0,26.69,1
2016-03-28,62,51,1.7881599999999995,0.0, ,1,77,24.0,11.0,26.69,1
2016-03-29,64,76,2.68224,0.02,Rain,2,77,30.0,11.0,26.69,1
2016-03-30,73,88,3.12928,0.03,Rain,3,77,26.0,11.0,26.69,1
2016-03-31,76,59,2.2352,0.0, ,4,77,28.0,11.0,26.69,1
2015-10-01,82,52,1.7881599999999995,0.0, ,4,94,26.0,45.0,17.13,1
2015-10-02,78,45,2.2352,0.0, ,5,94,16.0,45.0,17.13,1
2015-10-03,72,40,1.34112,0.0, ,6,94,52.0,45.0,17.13,1
2015-10-04,73,45,0.8940799999999999,0.0, ,7,94,32.0,45.0,17.13,1
2015-10-05,76,45,0.8940799999999999,0.0, ,1,94,34.0,45.0,17.13,1
2015-10-06,77,44,1.34112,0.0, ,2,94,36.0,45.0,17.13,1
2015-10-07,77,54,1.34112,0.0, ,3,94,18.0,45.0,17.13,1
2015-10-08,80,64,1.34112,0.0, ,4,94,28.0,45.0,17.13,1
2015-10-09,80,62,0.8940799999999999,0.0, ,5,94,18.0,45.0,17.13,1
2015-10-10,79,56,1.34112,0.0, ,6,94,66.0,45.0,17.13,1
2015-10-11,80,55,1.7881599999999995,0.0, ,7,94,22.0,45.0,17.13,1
2015-10-12,86,62,2.68224,0.0, ,1,94,38.0,45.0,17.13,1
2015-10-13,79,45,2.2352,0.0, ,2,94,24.0,45.0,17.13,1
2015-10-14,78,36,1.34112,0.0, ,3,94,24.0,45.0,17.13,1
2015-10-15,79,55,1.7881599999999995,0.0, ,4,94,26.0,45.0,17.13,1
2015-10-16,76,60,0.8940799999999999,0.0, ,5,94,14.0,45.0,17.13,1
2015-10-17,75,46,1.7881599999999995,0.0, ,6,94,16.0,45.0,17.13,1
2015-10-18,71,33,1.7881599999999995,0.0, ,7,94,48.0,45.0,17.13,1
2015-10-19,70,46,1.7881599999999995,0.0, ,1,94,20.0,45.0,17.13,1
2015-10-20,73,61,1.7881599999999995,0.0, ,2,94,28.0,45.0,17.13,1
2015-10-21,79,71,3.5763199999999995,0.0001,Rain,3,94,18.0,45.0,17.13,1
2015-10-22,76,85,3.12928,0.16,Rain,4,94,20.0,45.0,17.13,1
2015-10-23,76,91,2.68224,0.43,"Rain , Thunderstorm",5,94,30.0,45.0,17.13,1
2015-10-24,68,94,4.02336,4.79,Rain,6,94,66.0,45.0,17.13,1
2015-10-25,61,89,4.02336,0.65,Rain,7,94,44.0,45.0,17.13,1
2015-10-26,69,62,2.68224,0.0, ,1,94,36.0,45.0,17.13,1
2015-10-27,71,61,1.34112,0.0, ,2,94,26.0,45.0,17.13,1
2015-10-28,70,53,1.7881599999999995,0.0, ,3,94,26.0,45.0,17.13,1
2015-10-29,66,66,1.7881599999999995,0.0, ,4,94,46.0,45.0,17.13,1
2015-10-30,71,90,3.5763199999999995,4.93,"Fog , Rain , Thunderstorm",5,94,8.0,45.0,17.13,1
2015-10-31,71,82,1.7881599999999995,0.89,"Rain , Thunderstorm",6,94,52.0,45.0,17.13,1
2015-11-01,67,75,1.34112,0.07,Rain,7,94,90.0,45.0,17.13,1
2015-11-02,68,75,1.34112,0.0,Fog,1,94,16.0,45.0,17.13,1
2015-11-03,69,74,1.34112,0.0,Fog,2,94,82.0,45.0,17.13,1
2015-11-04,70,82,2.2352,0.0001,Rain,3,94,28.0,45.0,17.13,1
2015-11-05,79,83,2.68224,0.05,"Rain , Thunderstorm",4,94,26.0,45.0,17.13,1
2015-11-06,68,62,1.34112,0.02,Rain,5,94,16.0,45.0,17.13,1
2015-11-07,60,79,3.5763199999999995,0.53,"Fog , Rain",6,94,16.0,45.0,17.13,1
2015-11-08,62,56,2.2352,0.0, ,7,94,18.0,45.0,17.13,1
2015-11-09,63,66,0.44704,0.0, ,1,94,16.0,45.0,17.13,1
2015-11-10,67,82,1.7881599999999995,0.0, ,2,94,8.0,45.0,17.13,1
2015-11-11,77,62,3.12928,0.0, ,3,94,38.0,45.0,17.13,1
2015-11-12,64,36,2.68224,0.0, ,4,94,,45.0,17.13,1
2015-11-13,61,47,1.7881599999999995,0.0, ,5,94,34.0,45.0,17.13,1
2015-11-14,60,66,1.34112,0.01,Rain,6,94,120.0,45.0,17.13,1
2015-11-15,62,73,1.7881599999999995,0.0, ,7,94,134.0,45.0,17.13,1
2015-11-16,70,92,3.12928,0.01,Rain,1,94,28.0,45.0,17.13,1
2015-11-17,61,69,1.7881599999999995,1.03,Rain,2,94,98.0,45.0,17.13,1
2015-11-18,58,64,0.8940799999999999,0.0, ,3,94,138.0,45.0,17.13,1
2015-11-19,63,59,0.44704,0.0, ,4,94,82.0,45.0,17.13,1
2015-11-20,65,67,1.7881599999999995,0.0, ,5,94,58.0,45.0,17.13,1
2015-11-21,54,63,3.12928,0.0001, ,6,94,114.0,45.0,17.13,1
2015-11-22,47,56,0.8940799999999999,0.0, ,7,94,284.0,45.0,17.13,1
2015-11-23,48,61,0.8940799999999999,0.0, ,1,94,238.0,45.0,17.13,1
2015-11-24,56,74,1.34112,0.0, ,2,94,152.0,45.0,17.13,1
2015-11-25,68,77,2.2352,0.0001,Rain,3,94,86.0,45.0,17.13,1
2015-11-26,71,91,3.12928,0.26,Rain,4,94,118.0,45.0,17.13,1
2015-11-27,58,94,3.12928,1.46,"Fog , Rain",5,94,80.0,45.0,17.13,1
2015-11-28,42,91,3.12928,0.25,Rain,6,94,264.0,45.0,17.13,1
2015-11-29,45,91,1.7881599999999995,0.04,Rain,7,94,334.0,45.0,17.13,1
2015-11-30,50,86,0.8940799999999999,0.0, ,1,94,220.0,45.0,17.13,1
2015-12-01,53,72,0.8940799999999999,0.0, ,2,94,240.0,45.0,17.13,1
2015-12-02,55,65,1.34112,0.0,Fog,3,94,148.0,45.0,17.13,1
2015-12-03,52,61,0.44704,0.0, ,4,94,230.0,45.0,17.13,1
2015-12-04,50,66,0.8940799999999999,0.0, ,5,94,250.0,45.0,17.13,1
2015-12-05,51,66,0.8940799999999999,0.0, ,6,94,274.0,45.0,17.13,1
2015-12-06,57,71,0.8940799999999999,0.0, ,7,94,198.0,45.0,17.13,1
2015-12-07,57,64,0.44704,0.0, ,1,94,170.0,45.0,17.13,1
2015-12-08,59,70,1.34112,0.0, ,2,94,156.0,45.0,17.13,1
2015-12-09,62,61,0.8940799999999999,0.0, ,3,94,128.0,45.0,17.13,1
2015-12-10,65,78,1.7881599999999995,0.0, ,4,94,70.0,45.0,17.13,1
